Column Name,Human-Readable Name,Data File Name,Data File Description,Component,Doc URL
LBXPPM,Palmitic acid (C16:0) (%),FAR_L,Fatty Acids - Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FAR_L.htm#LBXPPM
LBDPPMLC,Palmitic acid (C16:0) comment code,FAR_L,Fatty Acids - Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FAR_L.htm#LBDPPMLC
LBXPST,Stearic acid (C18:0) (%),FAR_L,Fatty Acids - Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FAR_L.htm#LBXPST
LBDPSTLC,Stearic acid (C18:0) comment code,FAR_L,Fatty Acids - Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FAR_L.htm#LBDPSTLC
PHQ020,Coffee or tea with cream or sugar?  [Include milk or non-dairy creamers.],FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHQ020
PHACOFHR,The time (in hours) since the examinee last drank coffee or tea with cream or sugar.,FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHACOFHR
PHACOFMN,The time (in minutes) since the examinee last drank coffee or tea with cream or sugar.,FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHACOFMN
PHQ030,"Alcohol, such as beer, wine, or liquor?",FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHQ030
PHAALCHR,"The time (in hours) the examinee last drank alcohol suchs as beer, wine, or liquor.",FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHAALCHR
PHAALCMN,"The time (in minutes) the examinee last drank alcohol such as beer, wine, or liquor.",FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHAALCMN
PHQ040,"Gum, breath mints, lozenges or cough drops, or other cough or cold remedies?",FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHQ040
PHAGUMHR,"The time (in hours) the examinee last had gum, breath mints, lozenges or cough drops, or other cough or cold remedies.",FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHAGUMHR
PHAGUMMN,"The time (in minutes) the examinee last had gum, breath mints, lozenges or cough drops, or other cough or cold remedies.",FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHAGUMMN
PHQ050,"Antacids, laxatives, or anti-diarrheals?",FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHQ050
PHAANTHR,"The time (in hours) the examinee last had antacids, laxatives or anti-diarrheals.",FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHAANTHR
PHAANTMN,"The time (in minutes) the examinee last had antacids, laxatives or anti-diarrheals.",FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHAANTMN
PHQ060,Dietary supplements such as vitamins and minerals? [Include multivitamins and single nutrient supplements.],FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHQ060
PHASUPHR,The time (in hours) the examinee last had dietary supplements such as vitamins and minerals.,FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHASUPHR
PHASUPMN,The time (in minutes) the examinee last had dietary supplements such as vitamins and minerals.,FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHASUPMN
PHAFSTHR,The time (in hours) between when the examinee last ate or drank anything other than water and the time of the venipuncture.,FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHAFSTHR
PHAFSTMN,The time (in minutes) between when the examinee last ate or drank anything other than water and the time of the venipuncture.,FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHAFSTMN
PHDSESNZ,Session in which SP was examined,FASTQX_L,Fasting Questionnaire,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FASTQX_L.htm#PHDSESNZ
LBXFER,Ferritin(ng/mL),FERTIN_L,Ferritin,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FERTIN_L.htm#LBXFER
LBDFERSI,Ferritin(µg/L),FERTIN_L,Ferritin,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FERTIN_L.htm#LBDFERSI
LBDRF7SI,"Total folate, washed Red Blood Cells (nmol/L)",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBDRF7SI
LBXRF1SI,"5-Methyl-tetrahydrofolate, RBC (nmol/L)",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBXRF1SI
LBDRF1LC,"5-Methyl-tetrahydrofolate, RBC comment code",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBDRF1LC
LBXRF2SI,"Folic acid, RBC (nmol/L)",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBXRF2SI
LBDRF2LC,"Folic acid, RBC comment code",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBDRF2LC
LBXRF3SI,"5-Formyl-tetrahydrofolate, RBC (nmol/L)",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBXRF3SI
LBDRF3LC,"5-Formyl-tetrahydrofolate, RBC comment code",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBDRF3LC
LBXRF4SI,"Tetrahydrofolate, RBC (nmol/L)",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBXRF4SI
LBDRF4LC,"Tetrahydrofolate, RBC comment code",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBDRF4LC
LBXRF5SI,"5,10-Methenyl-tetrahydrofolate, RBC (nmol/L)",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBXRF5SI
LBDRF5LC,"5,10-Methenyl-tetrahydrofolate, RBC comment code",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBDRF5LC
LBXRF6SI,"MeFox oxidation product, RBC (nmol/L)",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBXRF6SI
LBDRF6LC,"MeFox oxidation product, RBC comment code",FFMR_L,Folate Forms - Total & Individual – Washed RBCs,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FFMR_L.htm#LBDRF6LC
LBDRFO,RBC folate (ng/mL),FOLATE_L,Folate - RBC,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLATE_L.htm#LBDRFO
LBDRFOSI,RBC folate (nmol/L),FOLATE_L,Folate - RBC,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLATE_L.htm#LBDRFOSI
LBDFOTSI,Serum total folate (nmol/L),FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBDFOTSI
LBDFOT,Serum total folate (ng/mL),FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBDFOT
LBXSF1SI,5-Methyl-tetrahydrofolate (nmol/L),FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBXSF1SI
LBDSF1LC,5-Methyl-tetrahydrofolic comment code,FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBDSF1LC
LBXSF2SI,Folic acid (nmol/L),FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBXSF2SI
LBDSF2LC,Folic acid comment code,FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBDSF2LC
LBXSF3SI,5-Formyl-tetrahydrofolate (nmol/L),FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBXSF3SI
LBDSF3LC,5-Formyl-tetrahydrofolate comment code,FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBDSF3LC
LBXSF4SI,Tetrahydrofolate (nmol/L),FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBXSF4SI
LBDSF4LC,Tetrahydrofolate comment code,FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBDSF4LC
LBXSF5SI,"5,10-Methenyl-tetrahydrofolate (nmol/L)",FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBXSF5SI
LBDSF5LC,"5,10-Methenyl-tetrahydrofolate comment code",FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBDSF5LC
LBXSF6SI,Mefox oxidation product (nmol/L),FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBXSF6SI
LBDSF6LC,Mefox oxidation product comment code,FOLFMS_L,Serum Folate Forms - Total & Individual - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/FOLFMS_L.htm#LBDSF6LC
LBXGH,Glycohemoglobin (%),GHB_L,Glycohemoglobin,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/GHB_L.htm#LBXGH
WTSAF2YR,Fasting Subsample 2 Year MEC Weight,INS_L,Insulin,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/INS_L.htm#WTSAF2YR
LBXGLU,Fasting Glucose (mg/dL),GLU_L,Plasma Fasting Glucose,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/GLU_L.htm#LBXGLU
LBDGLUSI,Fasting Glucose (mmol/L),GLU_L,Plasma Fasting Glucose,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/GLU_L.htm#LBDGLUSI
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_L,Cholesterol – High-Density Lipoprotein,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HDL_L.htm#LBDHDD
LBDHDDSI,Direct HDL-Cholesterol (mmol/L),HDL_L,Cholesterol – High-Density Lipoprotein,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HDL_L.htm#LBDHDDSI
LBXHA,Hepatitis A antibody,HEPA_L,Hepatitis A,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HEPA_L.htm#LBXHA
LBXHBC,Hepatitis B core antibody,HEPBD_L,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D: antibody",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HEPBD_L.htm#LBXHBC
LBDHBG,Hepatitis B surface antigen,HEPBD_L,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D: antibody",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HEPBD_L.htm#LBDHBG
LBDHD,Hepatitis D antibody (anti-HDV),HEPBD_L,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D: antibody",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HEPBD_L.htm#LBDHD
LBXHBS,Hepatitis B Surface Antibody,HEPB_S_L,Hepatitis B Surface Antibody,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HEPB_S_L.htm#LBXHBS
LBXHCR,Hepatitis C RNA,HEPC_L,"Hepatitis C: RNA (HCV-RNA), Confirmed Antibody (INNO-LIA), & Genotype",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HEPC_L.htm#LBXHCR
LBDHCI,Hepatitis C Antibody (confirmed),HEPC_L,"Hepatitis C: RNA (HCV-RNA), Confirmed Antibody (INNO-LIA), & Genotype",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HEPC_L.htm#LBDHCI
LBXHCG,Hepatitis C Genotype,HEPC_L,"Hepatitis C: RNA (HCV-RNA), Confirmed Antibody (INNO-LIA), & Genotype",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HEPC_L.htm#LBXHCG
LBDHEG,Hepatitis E IgG (anti-HEV),HEPE_L,Hepatitis E: IgG & IgM Antibodies,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HEPE_L.htm#LBDHEG
LBDHEM,Hepatitis E IgM (anti-HEV),HEPE_L,Hepatitis E: IgG & IgM Antibodies,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HEPE_L.htm#LBDHEM
LBXHSCRP,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),HSCRP_L,High-Sensitivity C-Reactive Protein,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HSCRP_L.htm#LBXHSCRP
LBDHRPLC,High-Sensitivity C-Reactive Protein (hs-CRP) Comment Code,HSCRP_L,High-Sensitivity C-Reactive Protein,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/HSCRP_L.htm#LBDHRPLC
LBXIHG,"Inorganic mercury, blood (ug/L)",IHGEM_L,"Mercury:  Inorganic, Ethyl, and Methyl - Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/IHGEM_L.htm#LBXIHG
LBDIHGSI,"Mercury, inorganic (nmol/L)",IHGEM_L,"Mercury:  Inorganic, Ethyl, and Methyl - Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/IHGEM_L.htm#LBDIHGSI
LBDIHGLC,"Mercury, inorganic comment code",IHGEM_L,"Mercury:  Inorganic, Ethyl, and Methyl - Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/IHGEM_L.htm#LBDIHGLC
LBXBGE,"Mercury, ethyl (ug/L)",IHGEM_L,"Mercury:  Inorganic, Ethyl, and Methyl - Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/IHGEM_L.htm#LBXBGE
LBDBGESI,"Mercury, ethyl (nmol/L)",IHGEM_L,"Mercury:  Inorganic, Ethyl, and Methyl - Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/IHGEM_L.htm#LBDBGESI
LBDBGELC,"Mercury, ethyl comment code",IHGEM_L,"Mercury:  Inorganic, Ethyl, and Methyl - Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/IHGEM_L.htm#LBDBGELC
LBXBGM,"Mercury, methyl (ug/L)",IHGEM_L,"Mercury:  Inorganic, Ethyl, and Methyl - Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/IHGEM_L.htm#LBXBGM
LBDBGMSI,"Mercury, methyl (nmol/L)",IHGEM_L,"Mercury:  Inorganic, Ethyl, and Methyl - Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/IHGEM_L.htm#LBDBGMSI
LBDBGMLC,"Mercury, methyl comment code",IHGEM_L,"Mercury:  Inorganic, Ethyl, and Methyl - Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/IHGEM_L.htm#LBDBGMLC
LBXIN,Insulin (uU/mL),INS_L,Insulin,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/INS_L.htm#LBXIN
LBDINSI,Insulin (pmol/L),INS_L,Insulin,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/INS_L.htm#LBDINSI
LBDINLC,Insulin Comment Code,INS_L,Insulin,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/INS_L.htm#LBDINLC
LBXBPB,Blood lead (ug/dL),PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBXBPB
LBDBPBSI,Blood lead (umol/L),PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBDBPBSI
LBDBPBLC,Blood lead comment code,PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBDBPBLC
LBXBCD,Blood cadmium (ug/L),PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBXBCD
LBDBCDSI,Blood cadmium (nmol/L),PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBDBCDSI
LBDBCDLC,Blood cadmium comment code,PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBDBCDLC
LBXTHG,"Blood mercury, total (ug/L)",PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBXTHG
LBDTHGSI,"Blood mercury, total (nmol/L)",PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBDTHGSI
LBDTHGLC,"Blood mercury, total comment code",PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBDTHGLC
LBXBSE,Blood selenium(ug/L),PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBXBSE
LBDBSESI,Blood selenium (umol/L),PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBDBSESI
LBDBSELC,Blood selenium comment code,PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBDBSELC
LBXBMN,Blood manganese (ug/L),PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBXBMN
LBDBMNSI,Blood manganese (nmol/L),PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBDBMNSI
LBDBMNLC,Blood manganese comment code,PBCD_L,"Lead, Cadmium, Total Mercury, Selenium, & Manganese – Blood",Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PBCD_L.htm#LBDBMNLC
LBXTC,Total Cholesterol (mg/dL),TCHOL_L,Cholesterol - Total,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TCHOL_L.htm#LBXTC
LBDTCSI,Total Cholesterol (mmol/L),TCHOL_L,Cholesterol - Total,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TCHOL_L.htm#LBDTCSI
LBXTFR,Transferrin receptor (mg/L),TFR_L,Transferrin Receptor,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TFR_L.htm#LBXTFR
LBDTFRSI,Transferrin receptor (nmol/L),TFR_L,Transferrin Receptor,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TFR_L.htm#LBDTFRSI
LBXTLG,Triglyceride (mg/dL),TRIGLY_L,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TRIGLY_L.htm#LBXTLG
LBDTRSI,Triglyceride (mmol/L),TRIGLY_L,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TRIGLY_L.htm#LBDTRSI
LBDLDL,"LDL-Cholesterol, Friedewald equation (mg/dL).

LBDLDL = (LBXTC-(LBDHDD + LBXTR/5), round to 0 decimal places) for LBXTR less than 400 mg/dL, and missing for LBXTR greater than 400 mg/dL.

LBDHDD from public release file HDL_J",TRIGLY_L,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TRIGLY_L.htm#LBDLDL
LBDLDLSI,"LDL-Cholesterol, Friedewald equation (mmol/L)",TRIGLY_L,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TRIGLY_L.htm#LBDLDLSI
LBDLDLM,"LDL-Cholesterol, Martin-Hopkins equation (mg/dL).

LBDLDLM = (LBXTC-(LBDHDD + LBXTR/Adjustable Factor), round to 0 decimal places) for LBXTR less than 400 mg/dL, and missing for LBXTR greater than 400 mg/dL.

LBDHDD from public release file HDL_J",TRIGLY_L,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TRIGLY_L.htm#LBDLDLM
LBDLDMSI,"LDL-Cholesterol, Martin-Hopkins equation (mmol/L)",TRIGLY_L,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TRIGLY_L.htm#LBDLDMSI
LBDLDLN,"LBDLDLN = 
 (LBXTC/0.948  – LBDHDD/0.971 – (LBXTR/8.56 + (LBXTR * (LBXTC – LBDHDD))/2140 – LBXTR^2/16100) – 9.44), round 0 decimal places) for LBXTR less than 800 mg/dL, and missing for LBXTR GE 800 mg/dL.

^2 stands for power=2, or squared. 
LBDHDD from public release file HDL_J",TRIGLY_L,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TRIGLY_L.htm#LBDLDLN
LBDLDNSI,"LDL-Cholesterol, NIH equation 2 (mmol/L)",TRIGLY_L,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TRIGLY_L.htm#LBDLDNSI
LBX17H,17α-hydroxyprogesterone (ng/dL),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBX17H
LBD17HSI,17α-hydroxyprogesterone (nmol/L),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBD17HSI
